a,b,c,d,f,q,i,s,u,x,total_graded_students,total_students,total_surveys,surveys_completed,pending_surveys,course_assignments,expected_1,expected_2,expected_3,objectives_1,objectives_2,objectives_3,objectives_4,critical_thinking_1,critical_thinking_2,critical_thinking_3,critical_thinking_4,organization_1,organization_2,organization_3,organization_4,diverse_1,diverse_2,diverse_3,diverse_4,diverse_5,diverse_0,feedback_1,feedback_2,feedback_3,feedback_4,feedback_5,feedback_6,year,subject_code,course_number,campus_code,professor_name,a%,b%,c%,d%,f%,q%,i%,s%,u%,x%,mean_gpa,q_gpa,mean_expected,mean_objectives,mean_critical_thinking,mean_organization,mean_diverse,mean_feedback
15,4,0,0,0,0,0,0,0,0,19,19,19,3,16,1,0,0,3,0,0,1,2,0,0,2,1,0,0,1,2,0,0,0,3,0,0,1,0,0,1,0,1,2022,ENGL,222,1,Adam R. Rosenthal,78.947,21.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789,3.789,3.0,3.667,3.333,3.667,4.0,3.667
8,17,7,0,1,1,0,0,0,0,33,34,33,11,22,2,1,2,8,1,0,7,3,0,1,6,4,0,3,4,4,1,1,3,4,1,1,0,0,3,3,3,2,2021,FREN,102,1,Adam R. Rosenthal,23.529,50.0,20.588,0.0,2.941,2.941,0.0,0.0,0.0,0.0,2.939,2.868,2.636,3.091,3.273,3.091,3.3,4.364
20,11,3,0,0,0,0,0,0,0,34,34,34,7,27,2,0,0,7,0,0,2,5,0,1,3,3,0,0,2,5,0,0,2,4,1,0,0,0,1,1,3,2,2021,FREN,201,1,Adam R. Rosenthal,58.824,32.353,8.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.0,3.714,3.286,3.714,3.857,4.857
12,1,0,1,1,0,0,0,0,0,15,15,15,4,11,1,0,1,3,0,0,1,3,0,0,0,4,0,0,0,4,1,0,0,0,3,0,0,0,0,1,2,1,2022,FREN,481,1,Adam R. Rosenthal,80.0,6.667,0.0,6.667,6.667,0.0,0.0,0.0,0.0,0.0,3.467,3.467,2.75,3.75,4.0,4.0,4.0,5.0
30,4,1,0,1,0,0,0,0,0,36,36,36,15,21,2,0,1,14,0,0,6,9,0,1,2,12,0,0,4,11,0,0,0,1,14,0,0,0,0,3,5,7,2022,INTS,401,1,Adam R. Rosenthal,83.333,11.111,2.778,0.0,2.778,0.0,0.0,0.0,0.0,0.0,3.722,3.722,2.933,3.6,3.733,3.733,4.933,5.267
8,11,0,0,1,0,0,0,0,0,20,20,20,4,16,1,0,0,4,0,0,1,3,0,1,0,3,0,0,1,3,0,0,0,1,3,0,0,0,0,1,0,3,2022,MODL,222,1,Adam R. Rosenthal,40.0,55.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,3.0,3.75,3.5,3.75,4.75,5.5
11,20,6,0,0,3,0,0,0,0,37,40,37,8,29,1,0,0,8,0,0,1,7,0,1,2,5,0,0,2,6,0,0,0,2,6,0,0,0,0,1,3,4,2021,HIST,402,1,Adam Seipp,27.5,50.0,15.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,3.135,2.938,3.0,3.875,3.5,3.75,4.75,5.375
9,0,0,0,0,0,0,0,0,0,9,9,9,6,3,1,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,2,4,2022,HIST,644,1,Adam Seipp,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.667
75,28,0,0,0,0,0,0,0,0,103,103,103,82,21,2,3,23,56,1,5,19,57,0,3,14,65,8,16,29,29,3,2,9,25,43,0,2,2,11,21,22,24,2020,PHAR,814,1,Adam T. Brown,72.816,27.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.728,3.728,2.646,3.61,3.756,2.963,4.256,4.598
24,26,4,3,0,3,0,0,0,0,57,60,57,19,38,3,0,1,18,0,0,2,17,0,0,4,15,0,0,2,17,1,0,0,5,13,0,0,0,0,3,5,11,2020,PHEO,618,1,Adam W. Pickens,40.0,43.333,6.667,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.246,3.108,2.947,3.895,3.789,3.895,4.526,5.421
11,19,2,0,0,0,0,0,0,0,32,32,32,6,26,2,0,0,6,0,0,1,5,0,0,1,5,0,0,0,6,0,0,0,2,4,0,0,0,0,1,2,3,2021,PHEO,640,1,Adam W. Pickens,34.375,59.375,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.281,3.281,3.0,3.833,3.833,4.0,4.667,5.333
37,54,42,7,2,13,0,0,0,0,142,155,143,38,105,4,2,5,31,0,1,11,26,1,1,11,25,2,2,8,26,1,1,2,14,18,2,3,1,0,9,14,11,2020,PHLT,432,1,Adam W. Pickens,23.871,34.839,27.097,4.516,1.29,8.387,0.0,0.0,0.0,0.0,2.824,2.629,2.763,3.658,3.579,3.526,4.306,4.658
42,44,28,6,3,29,0,0,0,27,123,179,82,16,66,3,0,2,14,0,1,4,11,0,1,2,13,0,1,2,13,2,1,0,9,3,1,1,0,2,6,5,2,2021,PHLT,434,1,Adam W. Pickens,23.464,24.581,15.642,3.352,1.676,16.201,0.0,0.0,0.0,15.084,2.943,2.477,2.875,3.625,3.75,3.75,3.667,4.25
16,2,0,0,0,0,0,0,0,0,18,18,18,3,15,1,0,0,3,0,0,1,2,0,1,0,2,0,0,1,2,0,1,0,0,2,0,0,1,0,0,1,1,2021,SOPH,601,1,Adam W. Pickens,88.889,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.889,3.889,3.0,3.667,3.333,3.667,4.0,4.333
15,3,0,0,0,0,0,0,0,0,18,18,18,6,12,1,1,1,4,0,1,0,5,0,0,3,3,1,1,3,1,0,0,1,1,4,0,0,1,2,1,2,0,2021,SOPH,602,1,Adam W. Pickens,83.333,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833,3.833,2.5,3.667,3.5,2.667,4.5,3.667
17,1,0,0,0,0,0,0,0,0,18,18,18,8,10,1,0,2,6,0,2,3,3,0,0,4,4,1,1,2,4,0,0,0,5,3,0,0,1,2,3,2,0,2021,SOPH,603,1,Adam W. Pickens,94.444,5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944,3.944,2.75,3.125,3.5,3.125,4.375,3.75
15,0,0,0,0,0,3,0,0,0,15,18,18,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,SOPH,604,1,Adam W. Pickens,83.333,0.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,3,1,0,0,0,0,0,22,22,22,5,17,1,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,4,0,0,0,0,1,1,3,2020,PHIL,353,1,Adebayo A. Oluwayomi,4.545,36.364,40.909,13.636,4.545,0.0,0.0,0.0,0.0,0.0,2.227,2.227,3.0,4.0,4.0,4.0,4.8,5.4
45,75,66,17,0,8,0,0,0,0,203,211,203,63,140,2,4,16,43,2,15,27,19,4,13,26,20,10,20,23,10,2,4,20,28,7,2,6,2,13,23,13,6,2021,ECON,323,1,Adel Varghese,21.327,35.545,31.28,8.057,0.0,3.791,0.0,0.0,0.0,0.0,2.729,2.645,2.619,3.0,2.984,2.524,3.557,3.841
139,291,156,22,10,37,1,0,0,0,618,656,619,196,423,6,10,59,127,14,31,57,94,4,29,85,78,40,48,60,48,10,6,20,74,85,1,20,19,35,48,36,38,2020,ECON,330,1,Adel Varghese,21.189,44.36,23.78,3.354,1.524,5.64,0.152,0.0,0.0,0.0,2.853,2.72,2.597,3.179,3.209,2.592,4.118,3.893
20,15,2,0,2,0,0,0,0,0,39,39,39,27,12,2,0,3,24,0,0,3,24,0,1,7,19,0,2,13,12,0,0,0,9,18,0,0,0,3,3,13,8,2022,ECON,416,1,Adel Varghese,51.282,38.462,5.128,0.0,5.128,0.0,0.0,0.0,0.0,0.0,3.308,3.308,2.889,3.889,3.667,3.37,4.667,4.963
9,6,3,0,0,1,0,0,0,0,18,19,18,3,15,1,0,2,1,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,1,2,0,0,0,0,2,0,1,2021,ECON,489,1,Adel Varghese,47.368,31.579,15.789,0.0,0.0,5.263,0.0,0.0,0.0,0.0,3.333,3.184,2.333,4.0,3.667,2.333,4.667,4.667
62,44,15,2,1,3,0,0,0,0,124,127,125,41,84,3,7,9,25,7,3,14,17,2,5,12,22,8,7,13,13,5,3,4,13,15,1,1,6,4,12,8,10,2020,ECON,612,1,Adel Varghese,48.819,34.646,11.811,1.575,0.787,2.362,0.0,0.0,0.0,0.0,3.323,3.256,2.439,3.0,3.317,2.756,3.75,4.22
93,32,16,3,0,2,0,0,0,0,144,146,144,37,107,8,0,6,31,0,1,13,23,1,4,17,15,1,1,12,23,2,0,8,10,14,3,0,0,2,10,17,8,2021,ENTO,423,1,Adela S. Oliva Chavez,63.699,21.918,10.959,2.055,0.0,1.37,0.0,0.0,0.0,0.0,3.493,3.452,2.838,3.595,3.243,3.541,4.0,4.838
8,3,0,0,0,0,0,0,0,0,11,11,11,7,4,2,0,2,5,0,0,0,7,0,0,4,3,0,1,3,3,0,0,0,5,2,0,0,0,0,0,5,2,2020,ENTO,617,1,Adela S. Oliva Chavez,72.727,27.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.727,3.727,2.714,4.0,3.429,3.286,4.286,5.286
5,6,1,0,0,0,0,0,0,0,12,12,12,7,5,1,0,0,7,0,0,2,5,0,0,4,3,0,0,4,3,0,0,1,3,3,0,0,0,0,1,2,4,2022,SCSC,458,1,Aditi Pandey,41.667,50.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,3.333,3.0,3.714,3.429,3.429,4.286,5.429
73,80,56,8,3,35,4,0,0,0,220,259,224,174,50,4,1,40,133,3,15,62,94,0,6,43,125,5,33,69,67,7,3,35,57,43,29,4,8,29,47,62,24,2020,MEEN,363,1,Adolfo Delgado-Marquez,28.185,30.888,21.622,3.089,1.158,13.514,1.544,0.0,0.0,0.0,2.964,2.625,2.759,3.42,3.684,3.138,3.869,4.305
36,18,5,1,0,5,0,0,0,0,60,65,60,41,19,4,0,5,36,1,4,7,29,1,3,10,27,1,4,12,24,3,0,5,13,18,2,1,1,1,11,18,9,2020,MEEN,613,1,Adolfo Delgado-Marquez,55.385,27.692,7.692,1.538,0.0,7.692,0.0,0.0,0.0,0.0,3.483,3.254,2.878,3.561,3.537,3.439,4.103,4.732
8,2,0,0,0,3,0,0,0,0,10,13,10,9,1,1,1,1,7,0,1,1,7,0,1,2,6,0,1,3,5,2,1,0,2,3,1,1,0,1,3,3,1,2021,MEEN,617,1,Adolfo Delgado-Marquez,61.538,15.385,0.0,0.0,0.0,23.077,0.0,0.0,0.0,0.0,3.8,3.038,2.667,3.667,3.556,3.444,3.375,4.111
15,4,0,0,0,0,0,0,0,0,19,19,19,19,0,1,0,1,18,0,0,2,17,0,1,7,11,0,0,11,8,1,0,0,7,7,4,0,0,1,5,6,7,2022,MEEN,668,1,Adolfo Delgado-Marquez,78.947,21.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789,3.789,2.947,3.895,3.526,3.421,4.267,5.0
18,19,18,8,0,7,0,0,0,0,63,70,63,29,34,2,0,5,24,0,1,7,21,0,0,3,26,0,1,13,15,0,0,3,10,10,6,1,1,7,9,9,2,2022,AERO,212,1,Adonios Karpetis,25.714,27.143,25.714,11.429,0.0,10.0,0.0,0.0,0.0,0.0,2.746,2.521,2.828,3.69,3.897,3.483,4.304,4.034
39,71,67,7,1,1,0,0,0,0,185,186,185,123,62,4,6,51,66,3,14,44,62,0,2,35,86,5,25,63,30,0,3,29,35,36,20,19,16,37,32,13,6,2021,AERO,351,1,Adonios Karpetis,20.968,38.172,36.022,3.763,0.538,0.538,0.0,0.0,0.0,0.0,2.757,2.745,2.488,3.341,3.683,2.959,4.01,3.179
19,23,4,2,0,0,0,0,0,0,48,48,48,23,25,1,5,11,7,1,4,3,15,0,0,4,19,3,7,10,3,0,2,1,7,9,4,4,4,2,5,6,2,2021,AERO,419,1,Adonios Karpetis,39.583,47.917,8.333,4.167,0.0,0.0,0.0,0.0,0.0,0.0,3.229,3.229,2.087,3.391,3.826,2.565,4.211,3.478
28,30,6,0,0,7,0,0,0,0,64,71,64,20,44,2,3,9,8,4,7,5,4,2,4,7,7,5,6,8,1,2,3,4,6,1,4,10,0,4,5,0,1,2021,AERO,602,1,Adonios Karpetis,39.437,42.254,8.451,0.0,0.0,9.859,0.0,0.0,0.0,0.0,3.344,3.063,2.25,2.45,2.95,2.25,3.062,2.4
11,7,0,0,0,0,0,0,0,0,18,18,18,6,12,1,0,3,3,0,1,3,2,0,0,2,4,1,2,3,0,0,0,4,0,2,0,1,1,0,2,2,0,2020,AERO,641,1,Adonios Karpetis,61.111,38.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611,3.611,2.5,3.167,3.667,2.333,3.667,3.5
24,0,0,0,0,9,0,0,0,0,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,ENGR,491,1,Adonios Karpetis,72.727,0.0,0.0,0.0,0.0,27.273,0.0,0.0,0.0,0.0,4.0,3.045,0.0,0.0,0.0,0.0,0.0,0.0
10,4,1,1,0,0,0,0,0,0,16,16,16,4,12,1,0,1,3,0,0,2,2,0,0,1,3,0,1,1,2,0,0,1,0,3,0,0,0,1,0,1,2,2021,AGSC,405,1,Adren M. Pilger,62.5,25.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,3.438,3.438,2.75,3.5,3.75,3.25,4.5,5.0
11,2,0,0,0,0,0,0,0,0,13,13,13,4,9,1,0,0,4,0,0,0,4,0,0,0,4,0,0,2,2,0,0,0,2,2,0,0,0,0,0,2,2,2022,AGSC,425,1,Adren M. Pilger,84.615,15.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846,3.846,3.0,4.0,4.0,3.5,4.5,5.5
13,0,0,0,0,0,0,0,0,0,13,13,13,4,9,1,0,0,4,0,0,1,3,0,0,0,4,0,0,0,4,0,0,0,2,2,0,0,0,0,0,1,3,2022,AGSC,481,1,Adren M. Pilger,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.75,4.0,4.0,4.5,5.75
63,35,9,2,1,4,0,0,0,0,110,114,110,49,61,6,0,2,47,0,2,9,38,0,6,15,28,0,2,6,41,0,1,8,14,24,2,0,1,3,9,14,22,2020,SPAN,202,1,Adriana Perez-Smith,55.263,30.702,7.895,1.754,0.877,3.509,0.0,0.0,0.0,0.0,3.427,3.325,2.959,3.735,3.449,3.796,4.298,5.082
30,11,0,0,1,0,0,0,0,0,42,42,42,18,24,2,0,1,17,0,0,4,14,0,3,2,13,0,0,1,17,0,1,0,5,12,0,0,0,0,2,6,10,2022,SPAN,303,1,Adriana Perez-Smith,71.429,26.19,0.0,0.0,2.381,0.0,0.0,0.0,0.0,0.0,3.643,3.643,2.944,3.778,3.556,3.944,4.556,5.444
58,17,0,0,2,2,0,0,0,0,77,79,77,29,48,3,0,6,23,0,4,6,19,0,2,8,19,1,2,7,19,2,0,2,7,16,2,0,1,2,4,8,14,2020,SPAN,407,1,Adriana Perez-Smith,73.418,21.519,0.0,0.0,2.532,2.532,0.0,0.0,0.0,0.0,3.675,3.595,2.793,3.517,3.586,3.517,4.296,5.103
6,0,0,0,0,0,0,0,0,0,6,6,6,3,3,1,0,0,3,0,0,2,1,0,0,2,1,0,0,2,1,0,0,0,1,2,0,0,0,0,1,1,1,2020,PSYC,651,1,Adrienne Carter-Sowell,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.333,3.333,3.333,4.667,5.0
728,53,20,7,10,10,3,0,0,0,818,831,822,412,410,11,3,44,365,4,21,110,277,6,48,187,171,9,23,103,277,17,5,67,146,138,39,53,3,19,109,106,122,2020,ENTO,208,1,Adrienne L. Brundage,87.605,6.378,2.407,0.842,1.203,1.203,0.361,0.0,0.0,0.0,3.812,3.772,2.879,3.602,3.269,3.573,4.027,4.403
576,125,37,8,20,3,12,0,0,0,766,781,773,393,380,40,4,54,335,9,22,105,257,7,41,176,169,12,48,103,230,13,7,55,156,122,40,25,4,20,97,127,120,2020,ENTO,209,1,Adrienne L. Brundage,73.752,16.005,4.738,1.024,2.561,0.384,1.536,0.0,0.0,0.0,3.604,3.592,2.842,3.552,3.29,3.402,4.04,4.672
6,0,0,0,0,0,0,0,0,0,6,6,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,ENTO,300,1,Adrienne L. Brundage,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
54,3,1,0,0,0,2,0,0,0,58,60,60,50,10,1,1,12,37,1,4,15,30,0,6,26,18,3,13,20,14,4,2,10,18,12,4,7,0,2,14,14,13,2021,ENTO,423,1,Adrienne L. Brundage,90.0,5.0,1.667,0.0,0.0,0.0,3.333,0.0,0.0,0.0,3.914,3.914,2.72,3.48,3.24,2.9,3.696,4.34
6,0,0,0,0,0,0,0,0,0,6,6,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,ENTO,450,1,Adrienne L. Brundage,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0,0,0,0,0,0,6,6,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,ENTO,451,1,Adrienne L. Brundage,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
25,3,1,0,0,4,3,0,0,0,29,36,32,18,14,2,0,4,14,0,1,4,13,0,1,8,9,0,1,7,10,0,0,4,5,8,1,0,0,0,1,6,11,2021,ENTO,481,1,Adrienne L. Brundage,69.444,8.333,2.778,0.0,0.0,11.111,8.333,0.0,0.0,0.0,3.828,3.424,2.778,3.667,3.444,3.5,4.235,5.556
44,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,ENTO,485,1,Adrienne L. Brundage,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822,282,86,38,41,43,5,0,0,0,1269,1317,1275,612,663,14,4,40,331,6,12,71,286,0,34,127,214,8,28,127,212,15,5,43,115,182,15,57,7,22,89,115,85,2020,FIVS,205,1,Adrienne L. Brundage,62.415,21.412,6.53,2.885,3.113,3.265,0.38,0.0,0.0,0.0,3.423,3.327,1.76,2.266,2.132,2.113,2.553,2.578
27,0,0,0,0,1,0,0,0,0,27,28,27,2,25,2,0,0,2,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,2021,ICPE,681,1,Agathi Valentini Pappa,96.429,0.0,0.0,0.0,0.0,3.571,0.0,0.0,0.0,0.0,4.0,3.875,3.0,4.0,3.5,3.5,5.0,3.0
6,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,ICPE,691,1,Agathi Valentini Pappa,85.714,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857,3.857,0.0,0.0,0.0,0.0,0.0,0.0
13,30,13,5,0,8,1,0,0,0,61,70,62,33,29,1,0,0,33,0,0,9,24,0,1,6,26,0,3,9,21,1,0,9,9,7,7,2,0,1,7,10,13,2021,MATH,168,1,Agniva Dasgupta,18.571,42.857,18.571,7.143,0.0,11.429,1.429,0.0,0.0,0.0,2.836,2.565,3.0,3.727,3.758,3.545,3.808,4.879
22,14,1,0,0,1,0,0,0,0,37,38,37,19,18,1,0,1,18,0,0,8,11,0,1,9,9,0,0,5,14,0,0,1,11,6,1,1,0,1,6,6,5,2021,MEEN,458,1,Ahmad Amiri,57.895,36.842,2.632,0.0,0.0,2.632,0.0,0.0,0.0,0.0,3.568,3.487,2.947,3.579,3.421,3.737,4.278,4.632
112,118,22,0,0,2,0,0,0,0,252,254,252,129,123,4,0,12,117,0,3,33,93,0,9,50,70,0,1,32,96,5,2,17,42,56,7,4,0,11,34,39,41,2020,MEEN,475,1,Ahmad Amiri,44.094,46.457,8.661,0.0,0.0,0.787,0.0,0.0,0.0,0.0,3.357,3.335,2.907,3.698,3.473,3.736,4.164,4.76
324,6,0,0,0,0,0,0,0,0,330,330,330,178,152,5,2,37,139,1,10,38,129,0,2,27,149,0,18,80,80,11,1,11,43,110,2,1,0,19,37,66,55,2020,CHEN,426,1,Ahmad K. Hilaly,98.182,1.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.982,3.982,2.77,3.657,3.826,3.348,4.364,4.865
50,0,0,0,0,0,0,0,0,0,50,50,50,29,21,3,0,1,28,0,1,9,19,0,11,11,7,0,2,6,21,1,0,4,6,18,0,1,0,1,2,15,10,2021,CHEN,481,1,Ahmad K. Hilaly,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.966,3.621,2.862,3.655,4.379,5.069
90,100,42,1,0,4,1,0,0,0,233,238,234,154,80,7,1,12,141,3,11,45,95,1,19,70,64,2,7,44,101,7,5,23,56,47,16,13,4,26,60,32,19,2021,CHEN,482,1,Ahmad K. Hilaly,37.815,42.017,17.647,0.42,0.0,1.681,0.42,0.0,0.0,0.0,3.197,3.152,2.909,3.506,3.279,3.584,3.949,3.981
9,0,0,0,0,0,0,0,0,0,9,9,9,8,1,1,0,1,7,0,0,2,6,0,0,2,6,0,0,2,6,1,0,1,1,5,0,0,0,1,3,2,2,2020,CHEN,489,1,Ahmad K. Hilaly,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.875,3.75,3.75,3.75,4.125,4.625
13,5,0,0,0,0,0,0,0,0,18,18,18,13,5,1,0,1,12,0,0,4,9,0,1,3,9,0,0,2,11,1,0,0,4,7,1,1,0,1,2,5,4,2020,CHEN,689,1,Ahmad K. Hilaly,72.222,27.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722,3.722,2.923,3.692,3.615,3.846,4.333,4.692
66,43,16,5,7,9,0,0,0,0,137,146,137,120,17,2,3,32,85,7,33,52,28,2,9,44,65,2,23,53,42,4,10,25,51,28,2,20,17,28,28,21,6,2022,ENGR,102,1,Ahmadreza Mahmoudzadeh,45.205,29.452,10.959,3.425,4.795,6.164,0.0,0.0,0.0,0.0,3.139,2.976,2.683,2.842,3.433,3.125,3.754,3.258
14,15,8,2,2,1,0,0,0,0,41,42,41,26,15,2,0,7,19,1,8,9,8,1,3,11,11,0,2,13,11,1,2,4,12,7,0,0,2,5,8,5,6,2022,ENGR,216,1,Ahmadreza Mahmoudzadeh,33.333,35.714,19.048,4.762,4.762,2.381,0.0,0.0,0.0,0.0,2.902,2.845,2.731,2.923,3.231,3.346,3.846,4.308
185,221,130,25,18,20,3,0,0,0,579,602,584,371,213,50,0,18,353,1,3,56,311,0,3,102,266,1,3,75,292,14,3,57,138,116,43,13,3,25,81,153,96,2020,MMET,303,1,Ahmed Abdelaal,30.731,36.711,21.595,4.153,2.99,3.322,0.498,0.0,0.0,0.0,2.915,2.835,2.951,3.825,3.709,3.774,4.034,4.741
15,23,15,0,2,1,0,0,0,0,55,56,55,5,50,6,0,1,4,0,0,0,5,0,0,1,4,1,1,0,3,0,0,0,3,2,0,0,0,1,0,2,2,2021,MMET,401,1,Ahmed Abdelaal,26.786,41.071,26.786,0.0,3.571,1.786,0.0,0.0,0.0,0.0,2.891,2.848,2.8,4.0,3.8,3.0,4.4,5.0
54,13,0,0,0,0,0,0,0,0,67,67,67,35,32,2,0,4,31,0,5,9,21,0,2,7,26,0,0,18,17,0,0,4,11,19,1,0,0,0,9,17,9,2021,MMET,422,1,Ahmed Abdelaal,80.597,19.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806,3.806,2.886,3.457,3.686,3.486,4.441,5.0
58,33,16,10,2,1,0,0,0,0,119,120,119,36,83,6,0,3,33,0,5,9,22,0,1,10,25,0,5,15,16,0,2,3,12,7,12,1,0,4,13,8,10,2022,PHYS,206,1,Ahmed Abdelrahman A. Elezaby,48.333,27.5,13.333,8.333,1.667,0.833,0.0,0.0,0.0,0.0,3.134,3.112,2.917,3.472,3.667,3.306,4.0,4.583
201,158,90,16,17,52,0,0,0,0,482,534,482,443,39,23,5,115,323,17,61,209,156,9,93,207,134,22,129,201,91,9,34,128,185,65,22,43,20,98,157,86,39,2022,BIOL,111,1,Ahmed H. El-Hashash,37.64,29.588,16.854,2.996,3.184,9.738,0.0,0.0,0.0,0.0,3.058,2.809,2.718,3.138,3.052,2.815,3.625,3.767
261,122,27,10,3,1,1,0,0,0,423,425,424,129,295,19,5,21,29,4,16,17,18,5,7,20,23,4,8,22,21,4,7,11,13,5,15,4,4,18,14,10,5,2021,CHEM,117,1,Ahmed Issam E. Assem,61.412,28.706,6.353,2.353,0.706,0.235,0.235,0.0,0.0,0.0,3.485,3.478,1.039,1.233,1.326,1.318,1.123,1.566
16,2,0,0,0,0,0,0,0,0,18,18,18,17,1,1,1,3,13,0,2,6,9,0,5,3,9,1,1,11,4,2,1,1,6,7,0,0,1,1,6,7,2,2020,ARCH,305,1,Ahmed K. Ali,88.889,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.889,3.889,2.706,3.412,3.235,3.059,3.882,4.471
5,6,1,0,0,1,0,0,0,0,12,13,12,9,3,1,0,2,7,0,0,3,6,0,0,4,5,0,1,4,4,1,0,0,3,5,0,0,0,0,2,4,3,2021,ARCH,406,1,Ahmed K. Ali,38.462,46.154,7.692,0.0,0.0,7.692,0.0,0.0,0.0,0.0,3.333,3.115,2.778,3.667,3.556,3.333,4.222,5.111
14,4,2,0,0,0,1,0,0,0,20,21,21,6,15,2,0,1,5,0,0,1,5,0,0,0,6,0,0,1,5,0,0,0,2,4,0,0,0,0,0,3,3,2021,ARCH,605,1,Ahmed K. Ali,66.667,19.048,9.524,0.0,0.0,0.0,4.762,0.0,0.0,0.0,3.6,3.6,2.833,3.833,4.0,3.833,4.667,5.5
47,34,14,0,1,2,0,0,0,0,96,98,96,51,45,5,0,4,47,0,1,14,36,0,9,23,19,0,2,15,34,1,2,11,18,17,2,3,0,2,13,20,13,2020,ARCH,658,1,Ahmed K. Ali,47.959,34.694,14.286,0.0,1.02,2.041,0.0,0.0,0.0,0.0,3.312,3.255,2.922,3.686,3.196,3.627,3.98,4.686
82,0,0,0,0,0,0,0,0,0,82,82,82,44,38,5,0,2,42,0,0,9,35,0,0,10,34,0,0,7,37,1,0,1,7,35,0,1,0,0,4,13,26,2021,TCMT,689,1,Ahmed M. Mahmoud,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.955,3.795,3.773,3.841,4.705,5.409
